sucursal_nombre,producto_marca,product_name,producto_code,clasificacion,stock_actual,inventario_ideal,producto_costo_unitario,semana,ano
BARRANQUILLA,AUT*PARTS,DCE00868189,189 G868,B,25,18,14872.02,34,2025
BARRANQUILLA,BALDWIN,BCS00104125,125 BF7602,A,22,18,31730.13,34,2025
BARRANQUILLA,DONSSON,DAE04124025,025 DA4124,A,0,16,50374.91,34,2025
BARRANQUILLA,DONSSON,DAB02919025,025 DA2919,A,20,20,45119.8,34,2025
BARRANQUILLA,RACOR BRASIL,DCE30128137,137 2040PM,B,8,18,20508.34,34,2025
BARRANQUILLA,DONSSON,DAB04025025,025 DA4025,B,20,17,12266.13,34,2025
BARRANQUILLA,BALDWIN,BAC00087125,125 PA5359,A,0,17,34896.63,34,2025
BARRANQUILLA,BALDWIN,BLS00234125,125 BT267,B,11,16,26667.66,34,2025
BARRANQUILLA,BALDWIN,BCS00208125,125 BF614,B,15,16,30607.97,34,2025
BARRANQUILLA,DONSSON,DAB08003025,025 DA8003,B,21,16,17380.5,34,2025
BARRANQUILLA,BALDWIN,BCS00198125,125 BF798,A,21,17,38710.89,34,2025
BARRANQUILLA,DONSSON,DAB02663025,025 DA2663,B,31,16,17005.85,34,2025
BARRANQUILLA,DONSSON,DAR02123025,025 DA2123,A,18,17,55622.79,34,2025
BARRANQUILLA,BALDWIN,BLS00232125,125 B1402,B,42,17,13963.63,34,2025
BARRANQUILLA,DONSSON,DAB02937025,025 DA2937,B,47,16,31327.41,34,2025
BARRANQUILLA,AUT*PARTS,DCS00679189,189 GS679,B,24,18,18203.44,34,2025
BARRANQUILLA,BALDWIN,BCE00790125,125 PF7984,A,4,16,67582.15,34,2025
BARRANQUILLA,BALDWIN,BCS00605125,125 BF1383O,A,17,16,143934.47,34,2025
BARRANQUILLA,DONSSON,DAR08001025,025 DA8001,A,13,16,61143.53,34,2025
BARRANQUILLA,BALDWIN,BCS00282125,125 BF7657,A,17,17,39888.87,34,2025
BARRANQUILLA,BALDWIN,BCS00425125,125 BF1385SPS,A,19,17,66679.6,34,2025
BARRANQUILLA,DONSSON,DAE04190025,025 DA4190,B,4,15,23591.48,34,2025
BARRANQUILLA,BALDWIN,BCS00440125,125 BF7677D,B,15,15,37916.71,34,2025
BARRANQUILLA,DONSSON,DAR02176025,025 DA2176,B,16,15,26549.75,34,2025
BARRANQUILLA,DONSSON,DAE04114025,025 DA4114,B,13,15,28009.47,34,2025
BARRANQUILLA,BALDWIN,BCS00484125,125 BF7954D,B,40,17,40481.48,34,2025
BARRANQUILLA,BALDWIN,BCS00627125,125 BF9818,A,5,15,95446.48,34,2025
BARRANQUILLA,RACOR BRASIL,DCE10128137,137 2040TM,B,0,20,20948.69,34,2025
BARRANQUILLA,DONSSON,DAB04937025,025 DA4937,B,24,16,11527.63,34,2025
BARRANQUILLA,DONSSON,DAB04805025,025 DA4805,B,14,15,10232.58,34,2025
BARRANQUILLA,AUT*PARTS,DLS00268189,189 GS268,B,42,17,8253.67,34,2025
BARRANQUILLA,BALDWIN,BLS00402125,125 B7328,B,6,14,38192.57,34,2025
BARRANQUILLA,DONSSON,DAB08166025,025 DA8166,B,21,15,41584.36,34,2025
BARRANQUILLA,RACOR BRASIL,DCE00390137,137 REC154,B,29,16,31858.76,34,2025
BARRANQUILLA,RACOR BRASIL,DCS00759137,137 SB12010M,A,2,15,83193.0,34,2025
BARRANQUILLA,DONSSON,DAE04036025,025 DA4036,B,24,17,28201.38,34,2025
BARRANQUILLA,DONSSON,DAB08152025,025 DA8152,B,15,14,16349.18,34,2025
BARRANQUILLA,BALDWIN,BCS00412125,125 BF7815,B,15,15,32662.56,34,2025
BARRANQUILLA,RACOR USA,DCE20129138,138 2010PM,B,86,20,26698.78,34,2025
BARRANQUILLA,DONSSON,DAB09031025,025 DA9031,B,12,14,10397.8,34,2025
BARRANQUILLA,DONSSON,DAB02995025,025 DA2995,B,130,16,16351.45,34,2025
BARRANQUILLA,DONSSON,DAR08242025,025 DA8242,A,11,14,78137.92,34,2025
BARRANQUILLA,BALDWIN,BCE00260125,125 PF10,B,13,14,14418.19,34,2025
BARRANQUILLA,DONSSON,DAE02548025,025 DA2548,B,17,17,40706.72,34,2025
BARRANQUILLA,BALDWIN,BWS60078125,125 B5089,B,46,19,19162.44,34,2025
BARRANQUILLA,DONSSON,DAE04132025,025 DA4132,B,14,14,19064.49,34,2025
BARRANQUILLA,DONSSON,DAE09012025,025 DA9012,B,17,14,24934.54,34,2025
BARRANQUILLA,AUT*PARTS,DCS00627189,189 GS627,B,12,13,22572.03,34,2025
BARRANQUILLA,BALDWIN,BHS10073125,125 BT8309MPG,A,12,14,97993.84,34,2025
BARRANQUILLA,BALDWIN,BHS00335125,125 BT8851MPG,A,4,14,129884.74,34,2025
BARRANQUILLA,DONSSON,DAR02708025,025 DA2708,B,43,16,37002.06,34,2025
BARRANQUILLA,BALDWIN,BAP02988125,125 CA4700,A,4,14,155787.44,34,2025
BARRANQUILLA,BALDWIN,BCS10082125,125 BF7538,B,17,14,26240.27,34,2025
BARRANQUILLA,BALDWIN,BLS00095125,125 BT486,B,2,14,54279.73,34,2025
BARRANQUILLA,DONSSON,DAB14666025,025 DA4666A,B,122,15,12885.22,34,2025
BARRANQUILLA,BALDWIN,BAR08015125,125 CA5368,A,1,14,226118.09,34,2025
BARRANQUILLA,BALDWIN,BCS10376125,125 BF1293SPS,A,1,13,71237.68,34,2025
BARRANQUILLA,DONSSON,DAB08108025,025 DA8108,B,25,15,20187.1,34,2025
BARRANQUILLA,AUT*PARTS,DCS00342189,189 GS342,B,16,13,9624.05,34,2025
BARRANQUILLA,BALDWIN,BDS00668125,125 BF46039D,B,0,14,57426.91,34,2025
BARRANQUILLA,DONSSON,DAR02523025,025 DA2523,A,11,13,69096.74,34,2025
BARRANQUILLA,RACOR BRASIL,DCE01005137,137 RE120LJ10MAQII,B,2,15,23682.0,34,2025
BARRANQUILLA,DONSSON,DAB04957025,025 DA4957,B,14,13,17816.04,34,2025
BARRANQUILLA,BALDWIN,BCS00321125,125 BF7753,B,16,13,51858.72,34,2025
BARRANQUILLA,AUT*PARTS,DLE00839189,189 G839,B,17,13,5250.39,34,2025
BARRANQUILLA,DONSSON,DAB02025025,025 DA2025,B,16,13,23685.27,34,2025
BARRANQUILLA,DONSSON,DAE04176025,025 DA4176,B,4,12,18696.64,34,2025
BARRANQUILLA,BALDWIN,BCS00501125,125 BF955,B,0,13,19470.0,34,2025
BARRANQUILLA,BALDWIN,BCS00573125,125 BF7990,B,15,13,52617.8,34,2025
BARRANQUILLA,BALDWIN,BCS00564125,125 BF1391O,A,0,14,179846.05,34,2025
BARRANQUILLA,DONSSON,DAB09003025,025 DA9003,B,18,13,11112.49,34,2025
BARRANQUILLA,BALDWIN,BLS00490125,125 B7217,B,13,13,62157.69,34,2025
BARRANQUILLA,DONSSON,DAR03258025,025 DA3258,B,8,13,29260.9,34,2025
BARRANQUILLA,DONSSON,DAE09226025,025 DA9226,B,5,12,23418.69,34,2025
BARRANQUILLA,BALDWIN,BCE00066125,125 PF823,B,0,13,19960.55,34,2025
BARRANQUILLA,DONSSON,DAR02304025,025 DA2304,B,12,12,47578.62,34,2025
BARRANQUILLA,DONSSON,DAR03241025,025 DA3241,B,13,12,24897.24,34,2025
BARRANQUILLA,BALDWIN,BCE00716125,125 PF7744,B,18,12,24034.47,34,2025
BARRANQUILLA,DONSSON,DAB04640025,025 DA4640,B,16,12,16642.34,34,2025
BARRANQUILLA,BALDWIN,BHS00110125,125 BT38910,B,11,13,66281.4,34,2025
BARRANQUILLA,DONSSON,DAE09001025,025 DA9001,B,2,12,41677.76,34,2025
BARRANQUILLA,BALDWIN,BLS00278125,125 B1446,B,0,12,27324.57,34,2025
BARRANQUILLA,BALDWIN,BCS00285125,125 BF1262,A,0,13,106957.69,34,2025
BARRANQUILLA,DONSSON,DAS07803025,025 DA7803,B,11,12,32157.08,34,2025
BARRANQUILLA,BALDWIN,BHS00067125,125 BT26010,B,1,12,24966.99,34,2025
BARRANQUILLA,OTROS,DCE00685145,145 3090769,B,13,12,12980.68,34,2025
BARRANQUILLA,DONSSON,DAR02191025,025 DA2191,B,17,13,44237.98,34,2025
BARRANQUILLA,DONSSON,DAE02117025,025 DA2117,B,12,13,57961.35,34,2025
BARRANQUILLA,BALDWIN,BCS00243125,125 BF7681D,B,21,13,36326.22,34,2025
BARRANQUILLA,DONSSON,DAB02975025,025 DA2975,B,13,12,13995.73,34,2025
BARRANQUILLA,BALDWIN,BHE00063125,125 PT707HD10,B,1,12,30785.11,34,2025
BARRANQUILLA,OTROS,DCE00165145,145 146483EVA,B,12,12,3991.85,34,2025
BARRANQUILLA,DONSSON,DAE04109025,025 DA4109,B,12,12,22401.15,34,2025
BARRANQUILLA,DONSSON,DAB08113025,025 DA8113,B,12,12,58343.38,34,2025
BARRANQUILLA,DONSSON,DAR02346025,025 DA2346,B,13,12,46553.84,34,2025
BARRANQUILLA,DONSSON,DAE09242025,025 DA9242,B,8,12,39307.15,34,2025
BARRANQUILLA,DONSSON,DAP08109025,025 DA8109,B,12,12,20156.95,34,2025
BARRANQUILLA,RACOR USA,DCE10126138,138 2020V10,B,15,14,37978.43,34,2025
BARRANQUILLA,BALDWIN,BCS00007125,125 BF7683,B,10,12,16775.13,34,2025
BARRANQUILLA,BALDWIN,BLE00709125,125 P7321,B,11,11,78142.15,34,2025
BARRANQUILLA,BALDWIN,BCS20197125,125 BF1249O,B,11,12,53178.57,34,2025
BARRANQUILLA,BALDWIN,BLS00056125,125 BT349,B,12,12,35511.77,34,2025
BARRANQUILLA,AUT*PARTS,DCS00091189,189 GS091,B,17,14,6038.47,34,2025
BARRANQUILLA,DONSSON,DAB08030025,025 DA8030,B,12,12,78761.12,34,2025
BARRANQUILLA,DONSSON,DAB08151025,025 DA8151,B,9,11,26159.01,34,2025
BARRANQUILLA,BALDWIN,BCS00272125,125 BF7672D,B,2,11,39595.42,34,2025
BARRANQUILLA,AUT*PARTS,DLS00117189,189 GS117,B,12,11,9719.98,34,2025
BARRANQUILLA,DONSSON,DAB04728025,025 DA4728,B,14,11,20385.45,34,2025
BARRANQUILLA,BALDWIN,BHS00097125,125 BT351,B,2,11,61692.67,34,2025
BARRANQUILLA,BALDWIN,BHS00616125,125 BT9440,B,0,11,59492.41,34,2025
BARRANQUILLA,BALDWIN,BLS10047125,125 B7152,B,22,11,19983.61,34,2025
BARRANQUILLA,BALDWIN,BCE00899125,125 PF7896,B,11,11,53407.68,34,2025
BARRANQUILLA,DONSSON,DAR02499025,025 DA2499,B,28,14,22705.99,34,2025
BARRANQUILLA,BALDWIN,BLS00259125,125 B1406,B,20,12,14999.33,34,2025
BARRANQUILLA,BALDWIN,BCS00253125,125 BF7586,B,4,12,42146.52,34,2025
BARRANQUILLA,BALDWIN,BCS00114125,125 BF7998,B,0,11,50894.52,34,2025
BARRANQUILLA,AUT*PARTS,DCS10168189,189 GS168A1,B,33,11,17958.63,34,2025
BARRANQUILLA,BALDWIN,BLS00036125,125 BT230,B,9,10,15579.69,34,2025
BARRANQUILLA,DONSSON,DAE04049025,025 DA4049,B,0,11,59080.6,34,2025
BARRANQUILLA,BALDWIN,BCS00534125,125 BF1329SP,B,4,11,75724.6,34,2025
BARRANQUILLA,DONSSON,DAS07822025,025 DA7822,B,10,10,52573.67,34,2025
BARRANQUILLA,BALDWIN,BCE10256125,125 201W,B,12,11,34752.16,34,2025
BARRANQUILLA,DONSSON,DAR08076025,025 DA8076,B,25,15,61437.39,34,2025
BARRANQUILLA,DONSSON,DAB12547025,025 DA2547UHE,B,9,10,39145.95,34,2025
BARRANQUILLA,BALDWIN,BCX00034125,125 B10AL,A,7,11,127385.81,34,2025
BARRANQUILLA,AUT*PARTS,DAE01142189,189 GA1142,B,12,11,7363.47,34,2025
BARRANQUILLA,BALDWIN,BCE00764125,125 PF7782,B,36,13,44385.38,34,2025
BARRANQUILLA,DONSSON,DAB09250025,025 DA9250,B,0,10,20377.24,34,2025
BARRANQUILLA,BALDWIN,BLE00033125,125 P20HD,B,12,11,24172.25,34,2025
BARRANQUILLA,DONSSON,DAE04071025,025 DA4071,B,19,11,21606.52,34,2025
BARRANQUILLA,DONSSON,DAB02902025,025 DA2902,B,22,10,19218.23,34,2025
BARRANQUILLA,BALDWIN,DCE00047125,125 BF884,B,16,11,34555.56,34,2025
BARRANQUILLA,BALDWIN,BCE00732125,125 PF7900,B,6,10,83864.83,34,2025
BARRANQUILLA,HIDROCOOL,DRG0SOTR035,035 SOTR - GALON,B,16,12,34634.94,34,2025
BARRANQUILLA,AUT*PARTS,DLE00668189,189 G668,B,25,12,10407.88,34,2025
BARRANQUILLA,RACOR BRASIL,DLE00668137,137 REL802,B,15,11,20631.0,34,2025
BARRANQUILLA,DONSSON,DAB04872025,025 DA4872,B,20,13,17387.28,34,2025
BARRANQUILLA,BALDWIN,BCE00781125,125 PF7982,B,10,11,59365.02,34,2025
BARRANQUILLA,DONSSON,DAB12872025,025 DA2872A,B,26,12,26716.59,34,2025
BARRANQUILLA,DONSSON,DAR02106025,025 DA2106,B,17,11,48072.83,34,2025
BARRANQUILLA,BALDWIN,BCS00015125,125 BF957,B,17,10,22687.21,34,2025
BARRANQUILLA,BALDWIN,BLS00213125,125 B33,B,8,9,12816.91,34,2025
BARRANQUILLA,BALDWIN,BCS00559125,125 BF1394SP,B,4,9,56241.71,34,2025
BARRANQUILLA,AUT*PARTS,DAE01127189,189 GA1127,B,36,13,7691.18,34,2025
BARRANQUILLA,DONSSON,DAB04663025,025 DA4663,B,27,10,8053.86,34,2025
BARRANQUILLA,BALDWIN,BCS00304125,125 BF1278,B,17,10,59571.12,34,2025
BARRANQUILLA,AUT*PARTS,DLS00296189,189 GS296,B,26,11,12877.36,34,2025
BARRANQUILLA,BALDWIN,BLS00023125,125 B975,B,12,11,23482.71,34,2025
BARRANQUILLA,RACOR USA,DCE20128138,138 2040V30,B,21,14,34260.63,34,2025
BARRANQUILLA,BALDWIN,BCS00298125,125 BF900,B,3,9,37373.59,34,2025
BARRANQUILLA,BALDWIN,BCS10377125,125 BF1395O,B,6,10,105717.83,34,2025
BARRANQUILLA,BALDWIN,BLS00100125,125 BT343,B,10,10,65208.24,34,2025
BARRANQUILLA,BALDWIN,BHS00330125,125 BT9388,B,9,10,43237.46,34,2025
BARRANQUILLA,BALDWIN,BHS10166125,125 BT8876MPG,A,10,10,199566.04,34,2025
BARRANQUILLA,BALDWIN,BCE00117125,125 PF834,B,5,9,22164.72,34,2025
BARRANQUILLA,DONSSON,DAB08055025,025 DA8055,B,8,10,73666.16,34,2025
BARRANQUILLA,DONSSON,DAR03370025,025 DA3370,B,1,9,36952.55,34,2025
BARRANQUILLA,DONSSON,DAR02005025,025 DA2005,B,9,9,29483.95,34,2025
BARRANQUILLA,BALDWIN,BCE00711125,125 PF7899,B,8,9,71148.69,34,2025
BARRANQUILLA,BALDWIN,BCS00536125,125 BF1390O,B,4,9,71469.64,34,2025
BARRANQUILLA,RACOR BRASIL,DCE00761137,137 REC817,B,15,9,20895.51,34,2025
BARRANQUILLA,BALDWIN,BHE00718125,125 PT8484,B,6,9,146765.7,34,2025
BARRANQUILLA,DONSSON,DAS07808025,025 DA7808,B,10,9,62991.48,34,2025
BARRANQUILLA,BALDWIN,BCS00338125,125 BF7967,B,9,8,31511.75,34,2025
BARRANQUILLA,BALDWIN,BHS00209125,125 BT526,B,4,10,40242.83,34,2025
BARRANQUILLA,DONSSON,DAR08041025,025 DA8041,B,5,9,42800.63,34,2025
BARRANQUILLA,DONSSON,DAR02273025,025 DA2273,B,12,9,91555.02,34,2025
BARRANQUILLA,DONSSON,DAB09220025,025 DA9220,B,17,9,10372.07,34,2025
BARRANQUILLA,DONSSON,DAB09152025,025 DA9152,B,8,8,13346.3,34,2025
BARRANQUILLA,BALDWIN,BCS10310125,125 BF1277SPS,B,28,10,96006.09,34,2025
BARRANQUILLA,DONSSON,DAR02804025,025 DA2804,B,8,8,37194.96,34,2025
BARRANQUILLA,OTROS,DCS00744136,136 FLP434,B,0,9,20078.84,34,2025
BARRANQUILLA,AUT*PARTS,DCE00985189,189 G985,B,9,9,5539.59,34,2025
BARRANQUILLA,DONSSON,DAR02270025,025 DA2270,B,0,8,50090.44,34,2025
BARRANQUILLA,DONSSON,DAR02986025,025 DA2986,B,7,8,13535.16,34,2025
BARRANQUILLA,BALDWIN,BCE00603125,125 PF7680,B,15,8,24395.69,34,2025
BARRANQUILLA,DONSSON,DAR02315025,025 DA2315,B,0,9,65496.9,34,2025
BARRANQUILLA,AUT*PARTS,DCX00585189,189 GX585,B,0,10,14846.0,34,2025
BARRANQUILLA,DONSSON,DAE04273025,025 DA4273,B,10,8,40069.63,34,2025
BARRANQUILLA,DONSSON,DAE04264025,025 DA4264,B,10,8,20683.47,34,2025
BARRANQUILLA,DONSSON,DAB08170025,025 DA8170,B,8,8,16758.17,34,2025
BARRANQUILLA,DONSSON,DAR03750025,025 DA3750,B,2,8,40350.19,34,2025
BARRANQUILLA,DONSSON,DAR02264025,025 DA2264,B,9,8,35980.65,34,2025
BARRANQUILLA,BALDWIN,BCS00305125,125 BF9821,B,11,8,30400.07,34,2025
BARRANQUILLA,DONSSON,DAE04304025,025 DA4304,B,9,8,25720.4,34,2025
BARRANQUILLA,DONSSON,DAP02988025,025 DA2988,B,1,8,69409.47,34,2025
BARRANQUILLA,RACOR USA,DCE20126138,138 2020V30,B,13,8,39042.81,34,2025
BARRANQUILLA,BALDWIN,BCS00434125,125 BF1356,B,1,8,35555.09,34,2025
BARRANQUILLA,BALDWIN,BLS00699125,125 B7503,B,1,8,106087.48,34,2025
BARRANQUILLA,DONSSON,DAE02653025,025 DA2653,B,8,8,37061.92,34,2025
BARRANQUILLA,DONSSON,DAE04191025,025 DA4191,B,11,8,32910.89,34,2025
BARRANQUILLA,BALDWIN,BLS00086125,125 B75,B,10,8,47739.75,34,2025
BARRANQUILLA,BALDWIN,BCE00943125,125 PF7978,B,7,7,139784.51,34,2025
BARRANQUILLA,DONSSON,DAB12524025,025 DA2524UHE,B,10,8,72084.56,34,2025
BARRANQUILLA,BALDWIN,BCS10104125,125 BF719,B,9,8,30156.29,34,2025
BARRANQUILLA,AUT*PARTS,DLS00054189,189 GS054,B,8,8,29607.0,34,2025
BARRANQUILLA,DONSSON,DAB09191025,025 DA9191,B,14,8,18643.85,34,2025
BARRANQUILLA,BALDWIN,BAE06327125,125 PA1779,B,0,8,130598.0,34,2025
BARRANQUILLA,DONSSON,DAR02317025,025 DA2317,B,8,8,25445.56,34,2025
BARRANQUILLA,RACOR BRASIL,DCE01026137,137 RE160LJ10MAQII,B,5,8,45145.0,34,2025
BARRANQUILLA,AUT*PARTS,DAP08203189,189 DA8203,B,10,15,31371.96,34,2025
BARRANQUILLA,BALDWIN,BLS00475125,125 B7700,B,4,8,39022.71,34,2025
BARRANQUILLA,RACOR USA,DCS10352138,138 R45T,B,7,8,89042.98,34,2025
BARRANQUILLA,BALDWIN,BLS00600125,125 B7241,B,7,8,68051.3,34,2025
BARRANQUILLA,BALDWIN,BHS10066125,125 BT839,B,4,7,17062.89,34,2025
BARRANQUILLA,AUT*PARTS,DLE01003189,189 G1003,B,9,7,6809.0,34,2025
BARRANQUILLA,BALDWIN,BLS00419125,125 B7181,B,7,7,25234.1,34,2025
BARRANQUILLA,BALDWIN,BCE00987125,125 PF46137,B,7,7,59390.38,34,2025
BARRANQUILLA,DONSSON,DAR02189025,025 DA2189,B,26,7,30728.79,34,2025
BARRANQUILLA,BALDWIN,BCE10443125,125 BF840K1,B,24,7,9286.38,34,2025
BARRANQUILLA,DONSSON,DAB02639025,025 DA2639,B,17,7,40136.46,34,2025
BARRANQUILLA,BALDWIN,BCS00594125,125 BF9910,B,7,7,51875.42,34,2025
BARRANQUILLA,AUT*PARTS,DCE00844189,189 G844,B,11,7,7537.59,34,2025
BARRANQUILLA,BALDWIN,BLE00726125,125 P7230,B,5,7,54179.33,34,2025
BARRANQUILLA,DONSSON,DAB04788025,025 DA4788,B,7,7,11364.7,34,2025
BARRANQUILLA,AUT*PARTS,DCS00766189,189 GS766,B,0,7,37752.0,34,2025
BARRANQUILLA,BALDWIN,BHS00098125,125 BT344S,B,7,7,29607.59,34,2025
BARRANQUILLA,DONSSON,DAB08146025,025 DA8146,B,4,7,50834.99,34,2025
BARRANQUILLA,DONSSON,DAB02856025,025 DA2856,B,9,7,26249.95,34,2025
BARRANQUILLA,BALDWIN,BCS00647125,125 BF9844,B,0,7,74069.24,34,2025
BARRANQUILLA,DONSSON,DAR08216025,025 DA8216,B,12,7,22350.47,34,2025
BARRANQUILLA,BALDWIN,DHS00146125,125 BT36610,B,7,7,36046.72,34,2025
BARRANQUILLA,DONSSON,DAR02981025,025 DA2981,B,11,7,32239.23,34,2025
BARRANQUILLA,BALDWIN,BLS00177125,125 B7025,B,9,7,31031.86,34,2025
BARRANQUILLA,RACOR BRASIL,DCS00729137,137 R90-5MCJ-AQIII,B,0,8,67329.44,34,2025
BARRANQUILLA,DONSSON,DAE02672025,025 DA2672,B,6,7,30454.16,34,2025
BARRANQUILLA,DONSSON,DAB09146025,025 DA9146,B,9,7,21807.67,34,2025
BARRANQUILLA,AUT*PARTS,DLS00278189,189 GS278,B,0,7,8104.22,34,2025
BARRANQUILLA,BALDWIN,BCS10076125,125 BF330,B,0,7,23155.42,34,2025
BARRANQUILLA,DONSSON,DAE04315025,025 DA4315,B,15,7,21191.91,34,2025
BARRANQUILLA,BALDWIN,BCS00595125,125 BF7528,B,6,7,30129.46,34,2025
BARRANQUILLA,DONSSON,DAB02932025,025 DA2932,B,26,8,23812.17,34,2025
BARRANQUILLA,AUT*PARTS,DCS00082189,189 GS082,B,20,7,6128.46,34,2025
BARRANQUILLA,AUT*PARTS,DCE00905189,189 G905,B,83,10,5431.88,34,2025
BARRANQUILLA,BALDWIN,BCS00523125,125 BF7997,B,10,7,45060.55,34,2025
BARRANQUILLA,BALDWIN,BCS10388125,125 BF7904D,B,15,7,51417.93,34,2025
BARRANQUILLA,DONSSON,DAB08195025,025 DA8195,B,22,8,57395.04,34,2025
BARRANQUILLA,BALDWIN,BCS00318125,125 BF7653,B,8,8,31437.08,34,2025
BARRANQUILLA,DONSSON,DAB08080025,025 DA8080,B,8,7,23719.51,34,2025
BARRANQUILLA,AUT*PARTS,DCS00727189,189 GS727,B,7,7,19836.0,34,2025
BARRANQUILLA,BALDWIN,BCE00919125,125 BF9915,B,7,7,31262.22,34,2025
BARRANQUILLA,BALDWIN,BCS00257125,125 BF1380,B,7,7,48740.6,34,2025
BARRANQUILLA,BALDWIN,BCS00691125,125 BF9891D,B,12,7,59729.28,34,2025
BARRANQUILLA,DONSSON,DAB08086025,025 DA8086,B,7,7,35194.65,34,2025
BARRANQUILLA,DONSSON,DAB02959025,025 DA2959,B,1,6,20992.02,34,2025
BARRANQUILLA,DONSSON,DAR08065025,025 DA8065,B,7,7,64366.93,34,2025
BARRANQUILLA,DONSSON,DAR02160025,025 DA2160,B,11,6,29217.45,34,2025
BARRANQUILLA,DONSSON,DAB08213025,025 DA8213,B,6,6,25293.47,34,2025
BARRANQUILLA,BALDWIN,BCS00387125,125 BF7886,B,13,7,52872.88,34,2025
BARRANQUILLA,BALDWIN,BCS00216125,125 BF959,B,8,6,60156.83,34,2025
BARRANQUILLA,DONSSON,DAB08154025,025 DA8154,B,3,6,24716.75,34,2025
BARRANQUILLA,DONSSON,DAB09166025,025 DA9166,B,10,6,30031.58,34,2025
BARRANQUILLA,DONSSON,DAR04981025,025 DA4981,B,10,7,20755.1,34,2025
BARRANQUILLA,BALDWIN,BCE00961125,125 PF46049,B,0,7,61250.36,34,2025
BARRANQUILLA,DONSSON,DAB02968025,025 DA2968,B,82,10,20422.35,34,2025
BARRANQUILLA,BALDWIN,BCS30168125,125 BF1282O,B,8,6,43363.01,34,2025
BARRANQUILLA,DONSSON,DAB08199025,025 DA8199,B,25,8,21860.93,34,2025
BARRANQUILLA,DONSSON,DAR08183025,025 DA8183,B,7,7,33402.72,34,2025
BARRANQUILLA,DONSSON,DAE04265025,025 DA4265,B,9,7,23151.4,34,2025
BARRANQUILLA,BALDWIN,BCS00197125,125 BF1249,B,9,7,38553.18,34,2025
BARRANQUILLA,DONSSON,DAE04750025,025 DA4750,B,2,6,24654.86,34,2025
BARRANQUILLA,BALDWIN,BLS00703125,125 BA5375,B,6,7,102852.0,34,2025
BARRANQUILLA,DONSSON,DAB04639025,025 DA4639,B,9,7,22345.05,34,2025
BARRANQUILLA,DONSSON,DAB08184025,025 DA8184,B,8,7,40663.48,34,2025
BARRANQUILLA,AUT*PARTS,DLE01323189,189 G1023,C,11,5,5487.0,34,2025
BARRANQUILLA,BALDWIN,BLS00289125,125 BA5374,B,18,8,108980.78,34,2025
BARRANQUILLA,BALDWIN,BCS00367125,125 BF1361,B,4,6,64475.11,34,2025
BARRANQUILLA,DONSSON,DAE02276025,025 DA2276,B,9,9,171310.64,34,2025
BARRANQUILLA,BALDWIN,BHE00243125,125 P529,B,0,6,83111.0,34,2025
BARRANQUILLA,AUT*PARTS,DLS00213189,189 GS213,C,26,5,3794.84,34,2025
BARRANQUILLA,DONSSON,DAR02427025,025 DA2427,B,2,6,94191.08,34,2025
BARRANQUILLA,AUT*PARTS,DLS00077189,189 GS077,B,26,6,23247.0,34,2025
BARRANQUILLA,DONSSON,DAP08208025,025 DA8208,B,10,7,19561.0,34,2025
BARRANQUILLA,DONSSON,DAB08137025,025 DA8137,B,9,6,106601.74,34,2025
BARRANQUILLA,DONSSON,DAR03069025,025 DA3069,B,6,6,23917.16,34,2025
BARRANQUILLA,AUT*PARTS,DCE00580189,189 G580,C,19,5,6622.46,34,2025
BARRANQUILLA,BALDWIN,BAE08142125,125 PA5289,B,4,6,154902.79,34,2025
BARRANQUILLA,BALDWIN,BCE00757125,125 BF7912,B,0,6,85975.74,34,2025
BARRANQUILLA,BALDWIN,BCS00263125,125 BF7648,B,12,7,20341.82,34,2025
BARRANQUILLA,BALDWIN,BHS00551125,125 BT9553,B,0,6,100494.41,34,2025
BARRANQUILLA,AUT*PARTS,DAE00699189,189 GA699,C,7,5,5392.82,34,2025
BARRANQUILLA,AUT*PARTS,DAE01072189,189 GA1072,C,0,5,4982.63,34,2025
BARRANQUILLA,BALDWIN,BCS10168125,125 BF1205,B,9,8,61355.5,34,2025
BARRANQUILLA,BALDWIN,BHS00325125,125 BT8415,B,6,6,88716.84,34,2025
BARRANQUILLA,BALDWIN,BCS00064125,125 BF592,B,2,6,22210.18,34,2025
BARRANQUILLA,BALDWIN,BHE01037125,125 PT9196,B,0,6,162012.0,34,2025
BARRANQUILLA,DONSSON,DAB08185025,025 DA8185,B,6,6,34367.64,34,2025
BARRANQUILLA,BALDWIN,BLS00043125,125 B113,C,16,5,12367.52,34,2025
BARRANQUILLA,AUT*PARTS,DCS00756189,189 GS756,B,8,6,24807.0,34,2025
BARRANQUILLA,DONSSON,DAB02873025,025 DA2873,B,7,6,45808.0,34,2025
BARRANQUILLA,DONSSON,DAB02689025,025 DA2689,B,11,6,49182.33,34,2025
BARRANQUILLA,BALDWIN,BCS00533125,125 BF46083O,B,1,6,75643.81,34,2025
BARRANQUILLA,DONSSON,DAB09185025,025 DA9185,C,5,5,17553.74,34,2025
BARRANQUILLA,DONSSON,DAB02768025,025 DA2768,B,10,6,53051.73,34,2025
BARRANQUILLA,BALDWIN,BLE00668125,125 P7188,B,21,7,34268.52,34,2025
BARRANQUILLA,AUT*PARTS,DCS00758189,189 GS758,C,8,5,17105.0,34,2025
BARRANQUILLA,BALDWIN,BLS00009125,125 BT215,B,5,6,25509.89,34,2025
